open,high,low,close,volume,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,K,D,J,signal
3894.839,3960.523,3890.65,3943.211,17203377900,68.22699778426045,2.5938795596716773,-30.564322803854377,33.15820236352606,3909.0898062927336,3808.0788000000007,3707.067793707268,92.60098148747433,89.70168549268988,98.39957347704325,0
3934.027,3936.465,3904.907,3907.199,13808174900,60.23181282642237,7.433538840063193,-22.96475047507086,30.398289315134054,3922.5798076431765,3815.48165,3708.383492356824,83.36573175818542,88.1526046526247,73.79198596930686,-1
3898.666,3903.853,3874.862,3889.085,11840534500,56.6366262441336,9.695590540198282,-16.432682272017033,26.128272812215315,3930.5089048648256,3821.8741500000006,3713.2393951351755,74.33617137411332,83.43429487325766,56.13992437582465,0
3882.568,3885.589,3866.57,3877.145,9864341400,54.33441514612939,10.404883575458825,-11.06516910252186,21.470052677980686,3935.8211884355164,3827.0904,3718.3596115644837,58.23728073340121,71.97972795523329,30.752386289737046,0
3883.102,3911.474,3881.744,3898.171,10488523400,57.602721543829475,12.519311069460855,-6.348273068125317,18.86758413758617,3943.2611175556767,3833.3878500000005,3723.5145824443243,53.09879614965248,61.89074941905563,35.51488961084617,0
3899.437,3928.634,3899.437,3916.381,10979134300,60.255773517690955,15.485893167958693,-1.9814398209085144,17.467332988867206,3952.3924232635954,3840.58075,3728.7690767364047,54.628538388461244,55.32153842383827,53.2425383177072,0
3912.601,3923.02,3903.09,3913.865,10759705200,59.69991170204815,17.432954434098065,1.901439030092801,15.531515404005264,3960.1188768894754,3847.029950000001,3733.9410231105267,58.400666452103174,55.37600033007226,64.44999869616501,1
3910.374,3931.551,3882.274,3882.274,12027741900,53.078857243318666,16.239683865585448,4.769087997191331,11.470595868394117,3962.15084247753,3851.946050000001,3741.7412575224716,45.046333222730176,52.69184602109815,29.755307625994234,-1
3875.789,3884.537,3849.038,3860.107,10960120700,48.97444281148357,13.351409957313535,6.485552389215772,6.865857568097764,3961.7116419434938,3855.607300000001,3749.5029580565083,26.88984068729265,43.44561345404196,-6.2217048462059665,0
3857.627,3865.429,3834.846,3839.397,9857242500,45.439208069589796,9.284284702031982,7.045298851779014,2.238985850252968,3959.675987068109,3858.359300000001,3757.042612931893,10.37397450078603,27.43671613693625,-23.751508771514413,0
3843.075,3849.736,3833.958,3836.237,8903102600,44.90654806028024,5.739906969808089,6.78422047538483,-1.0443135055767403,3957.3621169265894,3860.8214500000004,3764.2807830734114,5.580797207093654,14.28153746505741,-11.820683308833857,0
3838.009,3869.791,3831.458,3858.7,10847188600,49.44347620681969,4.6894810317999145,6.365272586667847,-1.6757915548679323,3954.1572303020594,3864.6755,3775.1937696979403,11.343463380901431,9.099411696260335,15.831566750183622,1
3850.493,3858.613,3829.254,3840.232,11167222800,46.08344258036552,2.3398255985248397,5.560183189039245,-3.2203575905144053,3948.422050560114,3867.9332499999996,3787.4444494398854,13.427798149968261,10.117352912654413,20.048688624595957,0
3833.458,3863.295,3832.72,3852.013,13140309000,48.488290214054665,1.4120576596515093,4.730558083161698,-3.318500423510189,3939.584402589754,3872.0053500000004,3804.4262974102467,20.06538341433696,14.945548315068848,30.30505361287318,0
3855.488,3875.857,3855.488,3868.743,11680387300,51.77765617895259,2.0036690162646664,4.1851802697822915,-2.181511253517625,3936.0669845149696,3875.0154,3813.963815485031,23.86058893874379,19.1179235010163,33.345919814198766,0
3872.637,3883.135,3861.272,3877.556,12287818400,53.46348171983484,3.147379691487913,3.9776201541234157,-0.8302404626355027,3935.0265060253446,3877.3118500000005,3819.5971939746564,36.02256175645433,26.649511369844987,54.76866252967301,0
3878.103,3889.456,3869.387,3873.984,11098797100,52.65992431386959,3.7226358650505063,3.9266232963088337,-0.2039874312583274,3935.018899131041,3878.3662500000005,3821.71360086896,53.37319271867975,37.75211447129258,84.61534921345411,0
3877.798,3894.652,3871.992,3885.246,13630629300,54.95851240263697,5.029305107983419,4.1471596586437505,0.8821454493396681,3935.0584583507266,3880.3207,3825.582941649274,69.04485675605206,52.813537077062,101.50749611403215,0
3887.551,3897.457,3850.466,3865.465,14556385900,50.3355103768105,4.417763288538481,4.201280384622697,0.21648290391578406,3933.95301098037,3879.06345,3824.17388901963,71.0033755875155,64.4738083540824,84.06251005438173,0
3870.672,3911.611,3870.672,3894.625,14241477200,56.18640129185679,6.214444047792767,4.603913117256711,1.610530930536056,3933.7735794516457,3878.9818,3824.1900205483544,72.69514299402977,70.91445844586573,76.25651209035783,0
3885.52,3900.041,3870.384,3892.199,13399869700,55.59954037740622,7.357752972590333,5.154681088323436,2.2030718842668975,3923.185640459381,3876.4312,3829.676759540619,69.63252640761498,71.11034832972005,66.6768825634048,-1
3881.492,3889.16,3853.819,3864.182,17253953600,49.207353092703585,5.934684432501854,5.310681757159119,0.6240026753427346,3919.0927384271154,3874.28035,3829.4679615728846,65.22831600108579,69.18532846757681,57.314291068103756,0
3853.619,3876.17,3853.619,3873.795,13734183500,51.27717393454403,5.518961964540722,5.35233779863544,0.16662416590528206,3917.8105889218823,3873.51585,3829.2211110781172,51.48778600678753,62.11620947182939,30.230939076703805,0
3875.177,3880.416,3860.409,3870.379,12234252600,50.48980333805231,4.857857900302861,5.253441818968924,-0.39558391866606346,3917.459599729455,3873.1775499999994,3828.895500270544,36.86691996907365,51.19434065898228,8.212078589256393,0
3871.65,3881.346,3854.658,3874.971,12752862100,51.566442520140576,4.650852061936348,5.132923867562409,-0.48207180562606133,3914.810380149949,3872.0175499999996,3829.22471985005,36.932428380625474,41.76237811882884,27.27252890421873,0
3870.049,3872.943,3834.951,3843.091,13028065800,44.355041653624575,1.8925329343055637,4.48484568091104,-2.5923127466054767,3907.7388087334893,3868.35305,3828.967291266511,27.754010131226917,33.85111949364197,15.559791406396812,0
3839.783,3856.48,3839.783,3846.644,11815102000,45.27360868962367,-0.006680432747998566,3.5865404581792326,-3.593220890927231,3899.430937475337,3864.9919999999997,3830.5530625246624,21.98274886165686,28.889729124503038,8.1687883359645,0
3831.17,3867.59,3827.083,3857.902,13380089200,48.191930394768285,-0.5965179091258506,2.749928784718216,-3.3464466938440665,3897.395127882482,3863.7733999999996,3830.151672117517,20.777162671084188,23.504640554655946,15.322206903940675,0
3862.388,3914.158,3862.388,3904.034,16365618800,58.061072387454814,2.628202220881576,2.725583471950888,-0.09738125106931195,3903.8197098043734,3865.9697499999993,3828.1197901956252,46.695471611903464,29.81846104821479,80.44949273928083,1
3907.068,3963.037,3902.177,3960.066,18721367100,66.4266385351837,9.594530502558428,4.099372878072396,5.495157624486032,3926.0088295755945,3872.0032,3817.9975704244057,74.21601712777502,47.229550470254175,128.1889504428167,0
3953.16,3964.482,3945.259,3946.02,16531626300,63.03239463728589,13.822661999568936,6.044030702371704,7.778631297197232,3937.7910902763742,3877.4923500000004,3817.1936097236267,90.91705482474121,70.60951452147319,131.53213543127725,0
3949.788,3969.263,3918.204,3921.758,19455791300,57.56111875627601,15.042347223727575,7.843694006642878,7.198653217084696,3943.2346583336357,3880.6452500000005,3818.0558416663653,83.65535024704299,82.92947406651969,85.1071026080896,0
3920.315,3940.361,3911.604,3936.079,14517023600,59.78031109400915,16.968934254350643,9.668742056184431,7.3001921981662115,3949.5741849899373,3885.4376,3821.301015010063,76.60397327220235,83.72545944799548,62.36100092061611,-1
3935.908,3946.245,3924.722,3942.762,12895936200,60.81019187679174,18.81810717857843,11.498615080663232,7.319492097915198,3956.7951391514544,3889.97505,3823.1549608485457,74.86988324658893,78.37640225527804,67.8568452292107,0
3943.323,3952.138,3929.696,3943.685,14706306200,60.958883123893656,20.12606764994098,13.22410559451878,6.901962055422198,3963.6903787679785,3893.72215,3823.7539212320216,80.01055000703347,77.16146884194154,85.70871233721732,1
3949.4,3971.616,3945.138,3968.068,14100400600,64.76242657294993,22.866548729783972,15.15259422157182,7.713954508212153,3974.8429261978104,3898.24775,3821.6525738021896,86.97209206821238,80.61750844061156,99.68125932341403,0
3967.464,4013.848,3958.376,3982.203,15719713300,66.78276000359585,25.880640188580855,17.298203414973628,8.582436773607228,3987.5732898212405,3903.6587,3819.7441101787595,86.22067337808568,84.40110515111047,89.85980983203609,0
3977.288,3979.748,3956.566,3965.175,13113527300,62.1592149963201,26.58881281084541,19.156325294147983,7.432487516697428,3995.2155146824916,3907.65515,3820.0947853175085,77.68860744439957,83.62712429689917,65.81157373940036,-1
3965.426,4002.269,3965.426,3998.453,15640289500,66.97175625854317,29.495297767766715,21.22411978887173,8.271177978894986,4008.021184294088,3914.30455,3820.5879157059117,73.48783559216862,79.13237213821792,62.198762500070046,0
3997.504,4016.743,3987.427,3991.401,17329379600,65.08280665256359,30.873776890508452,23.154051209199075,7.719725681309377,4018.1406589761596,3919.14335,3820.14604102384,72.41782735399818,74.53142346352207,68.19063513495038,0
3993.42,4032.983,3992.524,4010.024,20977890400,67.67567337204099,33.08753942951671,25.1407488532626,7.946790576254109,4030.7147721599554,3925.0346000000004,3819.3544278400454,80.64147275549017,75.51571190055228,90.89299446536597,1
4011.465,4065.942,4010.105,4014.807,26205277300,68.32621670102962,34.82645265034034,27.07788961267815,7.748563037662194,4041.251768391034,3932.5658500000004,3823.8799316089667,73.59069203873571,75.54999738274131,69.67208135072451,-1
4021.214,4034.92,4017.668,4017.668,20791717500,68.73158959467615,36.0201943173638,28.86635055361528,7.153843763748522,4050.949909119547,3939.759500000001,3828.569090880455,69.81463569580266,74.68226683000948,60.079373427389015,0
4023.99,4042.657,3994.263,4019.064,19104293100,68.94047199981038,36.65633728363764,30.424347899619754,6.231989384017886,4058.716594188703,3947.193750000001,3835.670905811299,63.18467807349949,68.86333526934592,51.82736368180662,0
4019.393,4027.857,3993.921,4007.202,15102730800,64.96893176432546,35.79074744486479,31.49762780866876,4.293119636196032,4063.073169442089,3953.805300000001,3844.537430557913,57.35294759789581,63.45075378906596,45.157335215555506,0
4005.067,4034.594,4005.067,4034.491,16124904100,69.34426232823296,36.88160728690991,32.57442370431699,4.30718358259292,4065.471494270051,3963.3753000000006,3861.27910572995,59.57846820078644,60.038697957393886,58.65800868757155,0
4039.871,4064.638,4039.318,4058.549,18621106300,72.59407639919172,39.235123034530716,33.90656357035974,5.328559464170979,4069.159640491417,3973.9705500000005,3878.781459508584,70.06178770217817,62.331067833620104,85.5232274392943,1
4069.769,4086.117,4063.443,4085.607,22326847600,75.71259738649489,42.79039465406777,35.68332978710134,7.107064866966425,4076.682822355018,3985.3558000000003,3894.0287776449827,87.79108175562395,72.47711255286282,118.4190201611462,0
4087.335,4119.202,4068.338,4118.958,25759698500,78.89966597592327,47.748702679014514,38.09640436548398,9.652298313530537,4096.729850480867,3996.1020000000003,3895.474149519134,97.311856006519,85.054908488107,121.82575104334296,0
4129.148,4155.678,4113.909,4119.769,30050615400,78.97192739449181,51.1539673403945,40.70791696046608,10.446050379928423,4116.647802667386,4004.0871500000003,3891.526497332615,92.36375585559932,92.48889787258072,92.11347182163652,-1
4116.831,4152.427,4111.885,4149.037,31963239200,81.44197730911516,55.57372777491855,43.681079123356575,11.892648651561977,4139.878258385668,4014.238,3888.597741614332,91.16749874068432,93.61437020093418,86.27375582018462,0
4145.32,4150.499,4117.801,4127.163,27359496300,74.40733741676064,56.65824973615645,46.27651324591655,10.381736490239902,4151.801075532251,4024.50825,3897.2154244677486,85.35560542459791,89.62895334029382,76.8089095932061,0
4128.199,4146.12,4112.968,4135.824,22275981500,75.3164662058346,57.55317435266852,48.53184546726694,9.02132888540158,4163.796604288598,4034.4954999999995,3905.194395711401,88.66406605793462,88.39572340773891,89.20075135832602,1
4132.683,4153.331,4117.577,4152.025,23080788000,76.9648539492835,58.89083695133013,50.60364376407958,8.287193187250551,4176.717881965606,4044.958649999999,3913.1994180343927,89.22409518309018,87.7479222218742,92.17644110552214,0
4148.941,4185.206,4127.43,4151.238,24985304800,76.69690781847936,59.20496192804376,52.323907396872414,6.881054531171344,4186.246583555199,4055.336299999999,3924.4260164447983,87.33898833824985,88.40904985975818,85.19886529523316,-1
4141.561,4141.824,4063.666,4075.591,26708740600,56.37916906436241,52.741852300932806,52.407496377684495,0.3343559232483102,4185.535483622179,4060.712449999999,3935.8894163778195,61.42256321618617,79.32854891250871,25.610591823541085,0
4069.925,4085.354,4040.462,4054.929,19622182600,52.30354625871257,45.428864960023475,51.01177009415229,-5.582905134128815,4183.93905864908,4064.3487499999997,3944.758441350919,32.22934360874826,60.33029838772806,-23.97256594921133,0
4037.938,4070.702,4037.938,4070.702,16227590200,54.979114167702534,40.439853625009164,48.897386800323666,-8.457533175314502,4180.2210703823,4069.6250999999997,3959.0291296176997,14.073173425731312,35.908360083555216,-29.597199889916496,0
4080.388,4106.297,4075.584,4103.45,17885199900,59.99655688305292,38.682607096151514,46.854430859489234,-8.17182376333772,4181.350093451535,4074.87495,3968.3998065484643,25.575882282900395,23.95946643912662,28.808713970447947,1
4100.428,4116.709,4098.354,4113.485,17667615500,61.41560575183279,37.66553238441202,45.01665116447379,-7.351118780061775,4181.440477230576,4080.97915,3980.517822769424,39.34391721215732,26.33099097359631,65.36976968927934,0
4120.282,4129.738,4094.821,4114.666,19864190200,61.588301123625044,36.53365296769971,43.32005152511898,-6.786398557419268,4182.143584995014,4086.2112499999994,3990.2789150049844,49.29493621605949,38.07157857037237,71.74165150743374,0
4109.273,4122.21,4097.416,4104.967,17317120100,59.2431600496624,34.4568055276236,41.5474023256199,-7.090596797996298,4181.120394293538,4090.7192499999996,4000.3181057064617,49.63830114711485,46.09238485844386,56.73013372445685,0
