open,high,low,close,volume,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,K,D,J,signal
9886.097,9895.446,9804.602,9858.097,54456953657,30.061633204623334,,,,11349.311403694053,10318.602449999998,9287.893496305944,50.35790248807422,45.126694337052676,60.8203187901173,0
9813.126,9814.499,9650.792,9774.728,55550874792,28.45323086711448,,,,11261.201376863934,10256.601499999999,9252.001623136064,50.40113904324943,49.22533999650468,52.75273713673893,0
9715.294,9828.923,9712.0,9759.047,49387213426,28.148170253653298,,,,11164.85969938223,10195.601249999998,9226.342800617766,58.19156575599407,52.98353576243925,68.6076257431037,0
9745.75,9798.426,9719.951,9781.647,48644034748,29.32427017555464,,,,11072.449727858337,10140.709149999999,9208.96857214166,67.36679285880557,58.65316588601636,84.79404680438397,0
9768.646,9913.089,9733.43,9905.528,53399889207,35.551568714564176,,,,11003.427695894916,10101.607849999997,9199.788004105078,82.33176551792143,69.29670804424036,108.40188046528354,0
9882.96,9914.469,9857.769,9870.054,56973669202,34.611119866926124,,,,10924.425457967309,10060.336149999997,9196.246842032686,80.39191643899879,76.69682493857528,87.78209943984581,0
9956.369,9990.025,9892.7,9935.797,62116838025,37.89026132182236,,,,10846.46398665037,10024.672199999997,9202.880413349625,82.28440849115168,81.66936348269064,83.51449850807376,0
9933.894,9969.967,9846.229,9878.315,57933511465,36.18176880127993,,,,10759.117719842623,9986.396999999997,9213.676280157371,73.64256693897109,78.77296395637386,63.38177290416556,-1
9900.1,9976.771,9878.67,9917.055,58204970304,38.2041238558287,,,,10655.57958933437,9948.844699999998,9242.109810665626,76.52468952018255,77.48388831676844,74.60629192701074,0
9925.715,9926.904,9848.667,9855.196,55540855510,36.229851097988366,,,,10550.651984538725,9911.237949999997,9271.82391546127,68.60476427706051,72.92400691207138,59.96627900703879,0
9828.459,9882.541,9799.646,9849.802,50779545986,36.05488506125307,,,,10457.2764948304,9878.511449999996,9299.746405169593,62.76968975681299,69.29971451801869,49.709640234401576,0
9863.498,9925.87,9845.355,9899.821,55873883554,38.99691927797061,,,,10351.561987779025,9848.319749999997,9345.077512220969,58.80654125702777,63.39366509696709,49.63229357714913,0
9974.525,10082.335,9960.522,10082.335,63377232344,48.3372768600232,,,,10243.86405807873,9826.780649999997,9409.697241921263,72.05495753728349,64.54372951704141,87.07741357776763,1
10218.325,10248.984,10048.002,10104.129,70973625885,49.334853981171136,-207.393663617313,-352.8155489455837,145.42188532827072,10175.038534063326,9813.700549999998,9452.36256593667,78.12094675955275,69.66081518462134,95.04120990941558,0
10081.271,10222.814,10067.304,10197.659,63866667110,53.48585552449217,-168.5794455457708,-315.96832826562115,147.38888271985036,10191.143945552316,9855.358599999998,9519.57325444768,85.44673868372286,78.5408809935197,99.25845406412915,0
10190.127,10190.127,10087.551,10126.825,60037091401,50.135691130963956,-141.8988878481723,-281.1544401821314,139.2555523339591,10182.807623004743,9890.465849999999,9598.124076995255,76.3845924448856,79.98409262938708,69.18559207588265,-1
10220.33,10302.046,10200.206,10301.158,59491062341,57.23530978741665,-105.47132967657126,-246.01781808101936,140.5464884044481,10226.558773644361,9928.529149999998,9630.499526355636,87.07148352538884,82.96760488466577,95.27924080683499,1
10401.945,10401.945,10274.34,10288.083,61309752848,56.58459569501022,-76.77228746603942,-212.16871195802338,135.39642449198396,10280.446653442581,9955.2011,9629.95554655742,84.57741522630168,82.67783039885872,88.3765848811876,0
10278.907,10418.44,10240.133,10354.223,62236336996,59.11668738881852,-48.13625966615291,-179.36222149964928,131.22596183349637,10344.522140299572,9981.190050000001,9617.85795970043,90.18030577315311,87.27640150828124,95.98811430289683,0
10324.843,10324.843,10186.448,10186.448,57130166033,50.99234361622852,-38.53582467004708,-151.19694213372884,112.66111746368176,10367.304077903165,9996.29735,9625.290622096836,76.74547131654593,83.83439743866694,62.5676190723039,-1
10157.683,10217.907,10152.771,10179.596,54107866080,50.6859774389794,-31.121559933268145,-127.1818656936367,96.06030576036855,10385.88560331042,10012.372299999999,9638.858996689578,65.66076484315299,77.52884731095071,41.924599907557536,0
10171.291,10184.401,10090.296,10171.09,55363708797,50.28210704259407,-25.63654271860287,-106.87280109862994,81.23625838002707,10395.073932822273,10032.1904,9669.306867177726,46.862584742914464,63.089606967537826,14.408540293667741,0
10182.247,10273.592,10151.864,10249.173,59935314593,53.91249616520445,-14.818166921146258,-88.4618742631332,73.64370734198694,10408.516326772831,10056.6967,9704.87707322717,44.28782353206311,52.27039103937688,28.322688517435566,0
10246.515,10325.925,10243.184,10294.221,57953239729,55.912626936824026,-2.5797908186250424,-71.28545757423157,68.70566675560653,10424.82039244797,10082.3254,9739.83040755203,49.160388654370045,46.7702656431159,53.94063467687833,1
10274.676,10283.295,10214.497,10219.621,55747392040,51.896037859202224,1.0870826613409008,-56.810949527117074,57.898032188457975,10435.424222966649,10098.030050000001,9760.635877033354,51.22150819519246,48.22324012720856,57.21804433116027,0
10210.616,10294.566,10132.412,10132.412,56209650952,47.591886016459426,-3.0092424772756203,-46.05060811714878,43.04136563987316,10432.065881210649,10111.147950000002,9790.230018789356,38.23489079209085,46.20559588055115,22.293480615170253,-1
10114.688,10142.936,10044.079,10091.158,48451814037,45.662570832616126,-9.475238041977718,-38.73553410211457,29.260296060136852,10429.845697289355,10118.916000000001,9807.986302710648,21.607163218245248,37.02118740184288,-9.220885148950018,0
10074.029,10076.878,9996.828,10029.111,49805637358,42.84904552527669,-19.382827295896277,-34.86499274087091,15.482165444974633,10420.539294411108,10126.455800000002,9832.372305588895,11.74000274394031,23.86068558475883,-12.501362937696726,0
10039.249,10058.128,9987.406,10003.265,53569192058,41.69652785059286,-28.9860858020038,-33.68921135309749,4.703125551093692,10414.801923957115,10130.766300000003,9846.730676042891,9.023405772614973,14.123523911600204,-1.1768305053554862,0
10006.431,10139.183,10002.086,10127.204,61267124894,48.80725753288297,-26.292808725000214,-32.20993082747803,5.917122102477819,10398.829058913885,10144.366700000002,9889.90434108612,18.597110518534283,13.12017301169655,29.55098553220975,1
10091.193,10099.155,10022.81,10040.627,59605082409,44.7055869350639,-30.7894855595423,-31.925841773890888,1.136356214348588,10375.686359390096,10153.907950000004,9932.129540609913,20.567826325848575,16.062780872332638,29.577917232880452,0
10006.13,10088.186,10004.936,10057.17,56067415584,45.645543853967816,-32.64197612153839,-32.06906864342039,-0.5729074781180046,10356.448681052107,10161.775400000004,9967.102118947902,25.87575094258608,21.680229262323007,34.26679430311223,0
10070.854,10158.024,10070.854,10144.581,58808019153,50.43954852429472,-26.748412019154785,-31.004937318567265,4.2565252994124805,10356.345044487505,10164.887700000005,9973.430355512504,29.166903056220274,25.20349344155167,37.093722285557476,0
10152.552,10220.299,10113.046,10203.501,62955320724,53.42169074207192,-17.125951118207013,-28.229140078495213,11.1031889602882,10359.901137542589,10169.856300000005,9979.811462457421,47.377192298613316,34.13994876580659,73.85167936422677,0
10205.518,10223.564,10166.701,10183.699,56297735762,52.28305437790037,-10.971465214408454,-24.77760510567786,13.806139891269407,10358.891843433135,10169.158300000006,9979.424756566877,68.21411235389284,48.25273590290883,108.13686525586085,0
10200.45,10280.831,10190.248,10250.138,61526302068,55.69512236721046,-0.7245663984467683,-19.96699736423164,19.242430965784873,10367.156890989567,10175.323950000005,9983.491009010444,81.00389445736992,65.53173303662538,111.94821729885899,0
10248.291,10256.853,10095.006,10162.181,71119077181,50.54244132465473,0.2953750260057859,-15.914522886184155,16.20989791218994,10351.33530600758,10168.375100000007,9985.414893992433,77.40762369492693,75.54187683539658,81.1391174139876,0
10176.495,10295.399,10176.495,10246.021,61581414276,54.831999010393915,7.779199503556811,-11.175778408235962,18.954977911792774,10344.587803441247,10166.272000000006,9987.956196558765,77.42298091787734,78.61149969005807,75.04594337351588,-1
10208.298,10263.463,10182.413,10234.335,60551927497,54.12731307720844,12.621726379089523,-6.416277450770864,19.038003829860386,10320.009228505747,10160.277600000005,10000.545971494263,73.90206973808763,76.24422478363063,69.21775964700166,0
10193.929,10215.545,10089.593,10122.114,69802604428,47.77728138552268,7.319789015144124,-3.6690641575878664,10.988853172731991,10317.1456232412,10157.060900000006,9996.976176758812,67.4947452190634,72.9399319583428,56.604371740504604,0
10096.571,10173.061,10096.571,10163.547,56850140277,50.10470761691966,6.3876296671533055,-1.657725392639632,8.045355059792938,10316.043901977224,10156.258450000005,9996.472998022786,53.53305955153576,64.97662483622894,30.6459289821494,0
10177.672,10198.984,10129.412,10151.427,59692700888,49.4109928301337,4.617674284343593,-0.40264545724298695,5.02031974158658,10314.925536249651,10155.275300000005,9995.625063750358,37.222321854417416,52.75004220833886,6.166881146574525,0
10142.583,10190.035,10118.676,10175.588,58750153342,50.87126879367597,5.105707254684603,0.699025085142531,4.406682169542072,10305.716833658844,10151.596050000004,9997.475266341164,37.703220838161265,42.81953408137148,27.470594351740843,0
10156.174,10181.971,10027.325,10051.966,61011487880,43.890339155472205,-4.431699475158894,-0.327119826917754,-4.10457964824114,10284.683834453253,10139.483300000004,9994.282765546754,27.007053494331558,33.97753206230342,13.066096358387838,0
10039.001,10084.101,9998.498,10005.032,51481121460,41.55860955107784,-15.597545779450229,-3.381205017424249,-12.216340762025979,10280.258737836248,10128.753850000005,9977.248962163761,17.72569819650246,27.478657509665098,-1.780220429822819,0
9950.139,10064.752,9950.139,10048.394,53779522481,44.49265042723609,-20.70888922834456,-6.846741859608311,-13.862147368736249,10280.02643803293,10124.552950000005,9969.07946196708,13.283620616150266,19.338790768994766,1.1732803104612657,0
10074.272,10224.122,10074.272,10217.629,66658858133,54.16456664073268,-10.977276383709977,-7.672848764428645,-3.3044276192813324,10290.631443655688,10130.876500000004,9971.12155634432,38.676896279457445,23.22873836403673,69.57321211029887,1
10240.131,10403.508,10233.15,10393.724,72049353452,61.65219193193785,10.819768168455994,-3.9743253778517174,14.79409354630771,10338.682290453484,10149.107150000003,9959.532009546523,70.55729658512428,40.839271160244,129.9933474348848,0
10389.231,10440.726,10340.692,10343.479,72100158514,58.70538805245176,23.7657743769214,1.5736945731029062,22.192079803818494,10361.267471806355,10166.117850000004,9970.968228193653,87.79701550953592,65.67706945803921,132.03690761252935,0
10371.813,10455.507,10343.301,10378.55,69839169334,60.13759631935556,36.435508308033604,8.546057320089046,27.889450987944556,10393.567101081106,10178.685150000003,9963.8031989189,87.597147160392,81.98381975168407,98.82380197780785,0
10405.964,10470.24,10399.92,10465.12,67566299521,63.50255120776011,52.85258750411231,17.407363356893697,35.44522414721861,10438.59219133327,10199.909800000003,9961.227408666737,87.98836093572224,87.79417453521673,88.37673373673326,0
10458.39,10483.329,10407.166,10476.294,69507861261,63.925841111755624,66.00403601951075,27.12669788941711,38.87733813009364,10478.577757124227,10220.866000000002,9963.154242875777,94.15608186760441,89.91386332123956,102.6405189603341,0
10455.826,10455.826,10386.493,10412.628,67827298494,59.67886755420565,70.47692547152474,35.79674340583863,34.680182065686104,10502.38681355994,10234.268350000002,9966.149886440064,94.81205253406812,92.3188317791316,99.79849404394113,0
10431.026,10546.735,10431.026,10534.584,63844511182,64.53886487149616,82.90685395419678,45.21876551551026,37.68808843868651,10548.54707563089,10250.822500000002,9953.097924369114,94.46128670458661,94.47647370208638,94.43091270958709,-1
10534.991,10610.501,10480.719,10508.761,66705115970,62.81248063953693,89.64064004228203,54.10314042086462,35.53749962141741,10583.285357917443,10267.075600000002,9950.865842082561,88.57668000890665,92.61667308252045,80.49669386167906,0
10488.107,10501.307,10426.547,10435.507,57849294239,58.06725602826667,88.05122868631224,60.89275807395414,27.1584706123581,10600.784252784615,10276.344050000003,9951.903847215392,77.53857020718704,86.85884564022676,58.898019341107585,0
10431.778,10593.837,10431.778,10588.395,66586008261,64.15391893641456,97.99872430557843,68.313951320279,29.684772985299432,10644.516941838765,10297.654750000002,9950.792558161238,75.48640964967159,80.53388662192175,65.39145570517124,0
10592.508,10656.583,10557.813,10581.798,70295007528,63.724098131073745,104.14929524026775,75.48102010427675,28.668275135990996,10681.595049222515,10314.443600000002,9947.29215077749,73.8536673603444,75.62621573906767,70.30857060289787,0
10593.703,10667.412,10562.16,10631.126,70135924803,65.5810212746813,111.71622921769995,82.72806192696139,28.98816729073856,10724.154701443002,10334.283150000001,9944.411598557,85.00614732584644,78.11540811195414,98.78762575363106,1
10637.448,10757.24,10610.802,10696.098,74264589001,67.9109867450358,121.55457088984622,90.49336371953835,31.061207170307867,10770.271065527115,10362.982350000002,9955.69363447289,82.2400251983103,80.36661329483371,85.98684900526348,0
10705.438,10715.074,10663.869,10684.517,64646333064,67.0398446231489,126.9535956085947,97.78541009734963,29.16818551124507,10808.425669771268,10389.030850000001,9969.636030228734,83.65875880149456,83.63497710855044,83.70632218738277,0
10700.372,10784.968,10651.154,10744.562,72570981842,69.24282622400273,134.52675063771494,105.13367820542268,29.393072432292257,10850.385741513011,10418.687600000001,9986.98945848699,84.20661068323206,83.36846489434565,85.88290226100489,0
10749.714,10804.178,10697.402,10720.807,61659426702,67.32563708369825,137.03208006921705,111.51335857818155,25.518721491035492,10881.639255745818,10445.948550000003,10010.257844254187,82.34467664883647,83.40334871118769,80.22733252413403,-1
10718.854,10873.619,10718.854,10873.619,63554517666,72.58431309511289,149.6234569164717,119.13537824583958,30.48807867063212,10921.325118180963,10487.031200000003,10052.737281819043,88.88309772844063,85.14479502016972,96.35970314498243,1
10902.725,10946.404,10865.887,10913.839,64442869521,73.78040501047819,160.99181818521538,127.50666623371474,33.48515195150064,10945.170277408284,10532.471550000004,10119.772822591724,90.53157726627752,87.25311721451821,97.08849736979616,0
10937.6,11008.478,10922.522,11007.487,73259683950,76.3659102785472,175.53448506887253,137.1122300007463,38.42225506812622,10979.654663968842,10580.426200000004,10181.197736031165,97.81740212061153,92.41069237177656,108.63082161828149,0
11004.009,11099.831,10970.219,11099.831,78615313668,78.60619090618052,192.29439234160964,148.14866246891899,44.14572987269065,11047.894860019664,10624.536300000003,10201.177739980343,97.81740212061153,95.38879383583351,102.67461869016759,0
11101.322,11158.223,11042.197,11059.037,77295459300,75.21434201162678,199.97976251436194,158.51488247800756,41.46488003635437,11107.145209163948,10657.801950000005,10208.458690836062,93.88710798479151,96.50730407533818,88.64671580369819,-1
11069.604,11193.06,11069.604,11193.06,74225009707,78.4971369846525,214.41338572646964,169.69458312769999,44.718802598769656,11182.185490992664,10700.281000000006,10218.376509007348,93.96040707243607,95.2216390592797,91.43794309874883,0
11196.203,11210.907,11139.316,11168.142,72440144499,76.46922762129337,221.2905619100111,180.0137788841622,41.276783025848886,11238.83373989669,10739.760600000005,10240.68746010332,91.41374809963918,93.08708771895557,88.06706886100639,0
11176.393,11226.183,11114.925,11217.581,68403926163,77.70016927876614,228.10068499500812,189.63116010633138,38.469524888676744,11300.823234382484,10777.383650000007,10253.94406561753,96.91108755490863,94.09508090899463,102.54310084673662,1
11199.626,11289.42,11136.276,11289.406,68778245825,79.38722127488057,236.56644313858305,199.0182167127817,37.548226425801346,11367.293170482853,10818.039250000005,10268.785329517157,96.91026965362,95.07836843605594,100.57407208874815,0
11262.977,11307.62,11126.999,11203.029,71394812986,72.3030257564921,233.61277281644107,205.93712793351358,27.675644882927486,11398.118544628549,10857.559300000006,10317.000055371464,91.56445360945717,95.12860360599528,84.43615361638095,-1
11208.46,11223.641,10976.213,11009.769,74131134334,59.507935255763,213.21963768864953,207.39362988454076,5.8260078041087695,11404.498479645417,10881.318550000007,10358.138620354597,66.32530425268818,84.93334250525511,29.109227747554343,0
11001.255,11068.311,10919.89,10991.321,62430483980,58.444712856983394,193.3406214182869,204.58302819129,-11.242406773003097,11401.479693486015,10905.446550000006,10409.413406513997,39.13374601594263,65.674501292696,-13.947764537564098,0
10932.62,11041.56,10928.486,11041.56,58826562849,60.5137645714532,179.57025116181285,199.58047278539456,-20.010221623581714,11385.09607622354,10935.749200000006,10486.40232377647,24.15291572594475,43.203988664858514,-13.949230151882773,0
11078.583,11106.957,11041.475,11106.957,63790591161,63.09002815827156,171.95196960859903,194.05477215003546,-22.102802541436432,11387.065339086636,10961.677300000007,10536.289260913378,32.68322458067903,31.989962107522132,34.06974952699284,1
11091.834,11177.878,11086.717,11177.782,69593698421,65.70009105059492,169.6735214445871,189.17852200894578,-19.50500056435868,11388.819684507036,10991.476500000006,10594.133315492976,48.71336583017384,35.183168712265875,75.77376006598978,0
11189.488,11229.586,11089.579,11157.94,71141571849,64.32766611911033,164.37197349335656,184.21721230582793,-19.845238812471365,11384.801939689074,11017.817200000007,10650.83246031094,58.718610029315904,46.705066813389585,82.74569646116855,0
11136.343,11184.552,11108.464,11128.673,68193469493,62.26170988730012,156.0104647168282,178.575862788028,-22.56539807119978,11377.918608877226,11039.445950000007,10700.973291122787,60.58554492387314,56.00584026112096,69.7449542493775,0
