open,high,low,close,volume,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,K,D,J,signal
2062.274,2103.369,2051.823,2083.142,19329189521,61.89643051352762,-8.661236986210497,-45.159210282365976,36.49797329615548,2074.9344659028134,1967.3403499999997,1859.7462340971858,90.08105082720978,89.03879947213922,92.16555353735092,0
2076.042,2076.042,2043.097,2043.247,17673170258,54.24947711850388,-5.1602970712144725,-37.159427640135675,31.999130568921203,2084.077881136021,1972.8570499999998,1861.6362188639787,78.77192698659267,85.15449238272983,66.00679619431835,-1
2035.865,2050.888,2035.865,2039.445,16327575503,53.570234831681205,-2.6618820714745652,-30.259918526403453,27.598036454928888,2091.3465863095653,1978.30935,1865.2721136904347,69.22150764655537,79.35816182011932,48.94819929942744,0
2038.048,2038.048,2017.167,2032.756,16591258693,52.32885647286237,-1.207695025279918,-24.449473826178746,23.241778800898828,2095.0386767699883,1984.5917000000002,1874.144723230012,53.52398925003026,67.17247462772615,26.227018494638486,0
2041.496,2059.516,2025.855,2048.459,18531715006,54.96711016836693,1.1980491849899408,-19.31996922394501,20.51801840893495,2099.601882053839,1991.5758500000004,1883.549817946162,48.82316120507995,57.18955270055525,32.09037821412936,0
2052.001,2077.481,2050.207,2065.39,17558827935,57.686224243062966,4.419859615429232,-14.57200345607016,18.99186307149939,2105.56825571567,1999.1468500000003,1892.7254442843305,51.360971817349885,51.236040757486755,51.61083393707615,1
2065.413,2065.413,2043.894,2045.566,16978025799,53.60494921194684,5.312299586680183,-10.59514284752009,15.907442434200274,2109.3411241311865,2004.2092500000003,1899.0773758688142,48.46262984414232,49.5489209555241,46.29004762137875,-1
2043.202,2060.093,2021.499,2021.499,17839165926,49.06634024577264,4.0310910218579465,-7.669896073644483,11.70098709550243,2108.2479362470754,2008.8626000000004,1909.4772637529252,33.188531532568696,44.33737773135369,10.8908391349987,0
2016.37,2023.485,1991.785,2005.259,14778711915,46.2224083120435,1.6858582030158686,-5.798745218312412,7.484603421328281,2107.2485212713277,2011.6674500000004,1916.086378728673,16.6817748725807,32.77764541643064,-15.509966215119178,0
2001.622,2001.622,1983.898,1991.643,15097227436,43.92370611928019,-1.2569636146299672,-4.890388897575923,3.6334252829459555,2104.097107745773,2014.4567000000002,1924.8162922542274,8.458896380379128,19.443067595176238,-13.509446049215093,0
1996.488,2001.951,1981.668,1985.383,16073660505,42.86816653767825,-4.0476420915360904,-4.721839536367956,0.6741974448318659,2101.7175850457334,2016.3665500000002,1931.0155149542668,8.076209369524824,11.072293540828282,2.0840410269179053,0
1988.319,2016.214,1986.629,2012.548,19615377832,48.63649829190547,-4.020935575248586,-4.581658744144082,0.5607231688954961,2096.9841922929572,2020.2711000000004,1943.5580077070435,14.794289045662223,10.443131598522122,23.496603939942425,1
2002.732,2004.504,1988.186,1993.188,19207084090,45.13865005871429,-5.498576503225422,-4.765042295960351,-0.7335342072650715,2089.9192895243773,2023.3334000000002,1956.7475104756234,16.043403991803594,12.971300802330276,22.187610370750228,0
1986.543,2012.24,1985.567,2002.7,18511574738,47.14976439807486,-5.834818523683452,-4.978997541504971,-0.8558209821784812,2083.987704755754,2026.0669000000003,1968.1460952442467,22.067986598895867,17.635226545453957,30.933506705779685,0
2009.374,2030.922,2009.374,2024.933,18504149321,51.61450630912597,-4.258189696137151,-4.834835972431407,0.5766462762942561,2082.999335802456,2027.9931000000001,1972.9868641975445,28.545766230374237,22.219052273691293,41.19919414374012,0
2026.631,2053.563,2014.435,2048.615,20848380812,55.889149370055016,-1.0852504187587328,-4.084918861696872,2.9996684429381393,2084.3138235780425,2030.5983499999998,1976.882876421957,52.99274630800769,34.535499712425995,89.90723949917107,0
2047.866,2051.912,2034.098,2039.435,17810899136,53.90125835114923,0.6807305013385303,-3.1317889890897916,3.812519490428322,2084.9464549740865,2031.0974999999999,1977.248545025913,72.45875564569373,51.33242272802528,114.71142148103064,0
2046.427,2075.58,2045.644,2061.291,20282746568,57.75394685570594,3.8000747492626488,-1.7454162414193035,5.5454909906819525,2088.1885288328785,2033.5736999999997,1978.958871167121,83.49939105041828,69.65029766803995,111.19757781517492,0
2057.97,2063.871,2023.168,2037.271,23768780842,52.55543034689072,4.284574376561977,-0.5394181178230473,4.823992494385024,2084.965540510518,2032.2015499999998,1979.4375594894816,74.78045610227238,76.91286759946152,70.5156331078941,-1
2044.284,2076.913,2044.284,2061.867,20845583085,56.83953470342984,6.577415117305691,0.8839485292027003,5.69346658810299,2084.9012090639826,2032.1818499999997,1979.4624909360168,75.84026993144352,78.04003902804477,71.440731738241,0
2057.196,2076.838,2051.24,2067.154,21402132576,57.723234573666694,8.720599001166875,2.4512786235955355,6.269320377571339,2081.402421373397,2031.3824499999998,1981.362478626603,77.3508543022452,75.99052677865375,80.07150934942811,1
2054.967,2065.867,2036.963,2043.824,24178096873,52.60483219511829,8.43926900702786,3.648876700282001,4.79039230674586,2081.4592682988996,2031.4112999999998,1981.3633317011,78.8737328399712,77.35495235788669,81.91129380414023,0
2038.699,2062.423,2038.699,2057.323,20370262370,55.08643805601009,9.199523068519738,4.759005973929549,4.44051709459019,2083.5202180538145,2032.3051999999996,1981.0901819461844,74.69572442587555,76.97343718936402,70.14029889889864,-1
2061.469,2063.084,2045.054,2049.943,21685353341,53.439046302439905,9.1016078965431,5.6275263584522595,3.474081538090841,2084.954528743036,2033.1645499999995,1981.374571256963,63.86784442016657,72.47910056200449,46.64533213649074,0
2046.694,2059.376,2039.248,2054.729,21130444823,54.39161843802726,9.302960876942734,6.362613262150354,2.9403476147923797,2085.7085949886127,2033.4780499999993,1981.2475050113858,62.18364794433095,66.91573893012439,52.719465972744075,0
2049.176,2057.765,2021.176,2026.817,22178848260,48.19846096863097,7.1281011222479265,6.515710834169869,0.6123902880780578,2081.732569224113,2031.5493999999994,1981.3662307758862,41.89238432922985,55.98129223124249,13.714568525204555,0
2026.881,2036.019,2007.507,2009.893,19030801593,44.86293327797654,3.9928565723046177,6.011139981796818,-2.0182834094922004,2080.3634946253005,2029.7657499999993,1979.1680053746982,24.094030324958855,42.72335419950659,-13.164617424136608,0
1996.962,2021.763,1996.962,2017.634,20025034128,46.68052355146004,2.1084814226649087,5.230608269970436,-3.1221268473055277,2080.3243513890975,2029.572499999999,1978.8206486109007,13.138108493100844,26.374841049096556,-13.335356618890579,0
2024.702,2065.836,2024.702,2064.135,24784030051,56.05259296395675,4.317572329098994,5.048001081796148,-0.7304287526971542,2084.108650309509,2032.5162999999993,1980.9239496904897,37.79672652138634,25.009621779815387,63.37093600452824,1
2073.259,2133.034,2072.866,2128.392,26753719715,65.1645868925151,11.125052984235708,6.2634114622840595,4.861641521951649,2102.4336387123785,2039.3537499999995,1976.2738612876205,68.84700239540592,39.92727913663108,126.68644891295561,0
2128.859,2142.21,2113.137,2114.425,26941120880,62.14827255651165,15.21759135524917,8.05424744087708,7.1633439143720885,2111.8143655606877,2045.8058499999995,1979.7973344393115,87.1852731025218,64.6096673397714,132.3364846280226,0
2125.849,2146.036,2112.745,2124.344,24228122325,63.4424432331678,19.041835476638425,10.25176504802935,8.790070428609075,2123.8150669689567,2051.3956499999995,1978.9762330310423,87.63601902269669,81.22276484020819,100.46252738767367,0
2132.931,2154.0,2128.78,2153.014,23847288167,66.95889672291327,24.108102688819145,13.023032576187308,11.085070112631836,2139.2415688958913,2059.386949999999,1979.5323311041068,88.56387093436975,87.79505435319612,90.10150409671701,0
2149.216,2152.918,2134.571,2147.919,24861511612,65.74853556695544,27.39622540276332,15.89767114150251,11.49855426126081,2150.8546532610867,2066.6478999999995,1982.4411467389123,93.64955094047555,89.94981363251402,101.04902555639862,0
2140.14,2140.14,2118.552,2123.719,23427887136,60.183827878020935,27.729697894853416,18.26407649217269,9.465621402680725,2157.0072566111826,2071.5871999999995,1986.1671433888164,92.072407103164,91.42860965933646,93.36000199081909,0
2130.739,2168.61,2130.739,2164.088,21933757577,65.43871574005618,30.89527665196283,20.79031652413072,10.104960127832111,2171.0036881656374,2077.36085,1983.7180118343626,91.40354453161562,92.37516752508509,89.46029854467668,-1
2168.346,2187.884,2153.621,2156.234,23229463094,63.67787491818082,32.39681810950469,23.111616841205514,9.28520126829918,2181.1246572271934,2083.2007999999996,1985.2769427728058,86.22914106344149,89.90169756607374,78.884028058177,0
2148.934,2155.686,2126.323,2130.186,18887255443,58.094597032440845,31.126141837100022,24.714521840384414,6.411619996715608,2186.0796012128053,2086.64555,1987.211498787195,75.93523170201618,84.52263909902447,58.7604169079996,0
2129.489,2183.057,2129.489,2181.077,22827282051,64.62129986593325,33.83556479362505,26.53873043103254,7.296834362592513,2198.6033038991795,2093.83585,1989.0683961008206,73.79364868845734,78.65267381797172,64.0755984294286,0
2179.317,2204.635,2179.109,2184.675,23366909133,65.03592037101876,35.859761528296985,28.40293665048543,7.456824877811556,2210.7523760757717,2099.97625,1989.2001239242284,73.01828131658768,74.24905390235377,70.55673614505551,0
2192.988,2199.71,2174.211,2189.577,22055990969,65.62696946942852,37.428055134911574,30.20796034737066,7.220094787540916,2222.3371309880545,2106.0973999999997,1989.8576690119448,83.90891531656382,76.90694844053631,97.91284906861884,1
2190.007,2223.305,2181.186,2207.097,23842646073,67.72682142872388,39.627851491832644,32.091938576263054,7.53591291556959,2234.7171951541372,2114.26105,1993.804904845863,81.77112277203072,79.5661064683941,86.18115537930399,0
2207.543,2208.076,2189.08,2197.068,20214601116,65.26880528958749,40.09970503082377,33.6934918671752,6.406213163648573,2243.8754019850176,2121.2483,1998.6211980149828,80.66281798331231,82.11428535730232,77.75988323533227,-1
2211.405,2245.44,2209.902,2235.049,22484388681,69.74684693573879,43.04223751828613,35.563240997397386,7.478996520888742,2258.049648670145,2130.5036,2002.957551329855,83.58583934266888,82.006593366004,86.74433129599865,1
2241.21,2259.635,2227.823,2230.194,20510981734,68.53049349702444,44.46983718774254,37.34456023546642,7.125276952276124,2268.889318684601,2139.27685,2009.6643813153992,81.3819408132975,81.87686604642626,80.39209034704001,-1
2228.524,2269.668,2228.524,2269.327,21348549257,72.66805397284209,48.20326898361009,39.516301985095154,8.686966998514933,2282.033302565315,2151.40235,2020.7713974346846,89.65149095757882,84.87309037118176,99.20829213037294,1
2279.667,2296.911,2263.971,2277.152,21196707708,73.42058721780118,51.20321390648496,41.85368436937311,9.349529537111849,2289.2955682276393,2164.7653,2040.2350317723608,88.62530505795134,86.5529122762759,92.77009062130222,0
2285.414,2297.136,2273.809,2296.883,22542405159,75.2695833522434,54.544068602110656,44.391761215920624,10.152307386190031,2296.5813927420004,2178.72775,2060.8741072579996,95.91812736813397,91.39830779455474,104.9577665152924,0
2295.364,2313.459,2290.378,2310.856,24246464787,76.51552233005646,57.65461779552561,47.04433253184162,10.610285263683991,2310.000942256957,2191.0638,2072.126657743043,95.37431434974542,93.30591559194362,99.51111186534902,0
2308.114,2333.31,2304.63,2310.671,23415958182,76.46059736634331,59.41986724568824,49.51943947461094,9.900427771077297,2326.2309650528473,2200.17775,2074.1245349471524,94.34763945252234,95.21336039013396,92.61619757729912,-1
2319.252,2345.367,2318.417,2345.367,23323197809,79.4412376207264,62.89352003717522,52.1942555871238,10.699264450051423,2346.2660993926124,2211.7248499999996,2077.183600607387,94.41624497079233,94.7127329243534,93.82326906367021,0
2348.281,2350.062,2332.025,2340.056,22571518586,77.81692446068621,64.47463809275996,54.650332088251034,9.824306004508927,2361.8041158337546,2222.5104499999998,2083.216784166245,92.65969252102558,93.80785898144678,90.36335960018314,0
2346.381,2366.507,2334.16,2362.6,21686423753,79.7131010692339,66.77703385604991,57.07567244181081,9.701361414239102,2381.0523297383124,2232.9897499999997,2084.927170261687,96.68127335143434,94.58573694775079,100.87234615880143,1
2362.775,2406.594,2355.375,2406.594,23071609941,82.80247292986714,71.32940621924217,59.92641919729708,11.402987021945094,2406.6520929292697,2245.9234999999994,2085.194907070729,96.68127335143434,95.3407464079648,99.36232723837341,0
2395.859,2395.885,2349.182,2367.684,25030490858,72.31363916421478,70.97927737309101,62.136990832455865,8.842286540635143,2416.9198207715644,2258.1217499999993,2099.3236792284342,89.96702978070823,94.44319216119236,81.01470501973998,-1
2382.967,2394.216,2321.716,2328.313,25275364453,63.542640385891914,66.75537269450388,63.06066720486547,3.694705489638409,2421.7808107340693,2266.3329999999996,2110.88518926593,71.25503008501994,85.96777773905421,41.82953477695139,0
2323.921,2348.015,2304.385,2322.627,22816838411,62.36613809366411,62.23171663356561,62.8948770906055,-0.6631604570398864,2423.3019032255966,2274.6526499999995,2126.0033967744025,47.171427138781844,69.46449566817004,2.58529008000545,0
2307.373,2334.43,2304.483,2334.323,21183884781,63.84887640180843,58.91136255011179,62.09817418250675,-3.1868116323949636,2419.8330858537347,2284.8594999999996,2149.8859141462644,32.695652927390896,50.37403671706426,-2.6611146519558275,0
2349.436,2350.996,2323.739,2343.376,22517728715,64.99838865107644,56.36076761236154,60.95069286847771,-4.589925256116167,2421.3688965988053,2292.9744499999993,2164.580003401193,31.72948592069137,37.198855328954735,20.790747104164637,0
2335.95,2359.823,2335.95,2358.955,25489331299,66.94619172775705,54.96291952594902,59.75313819997197,-4.790218674022952,2422.9581129623957,2301.688449999999,2180.4187870376027,40.2766227370713,34.90058719505122,51.028693821111446,1
2359.423,2372.683,2322.805,2342.861,25797855397,63.04314303596673,51.9575294921392,58.194016458405414,-6.236486966266213,2420.242738100468,2309.3526499999994,2198.4625618995306,43.06111333966012,38.35574066580762,52.4718586873651,0
2338.249,2353.988,2330.01,2333.959,24349547340,60.927230055578804,48.30063952841829,56.21534107240799,-7.9147015439897,2416.5199676719753,2315.6957499999994,2214.8715323280235,39.989955222468744,41.10923043306675,37.75140480127273,-1
